3.0880388966389380e-03	8.2172298836104962e-01
3.2227675907221193e-03	8.1919844197824754e-01
3.3633743911429884e-03	8.1663906900325345e-01
3.5101157550308320e-03	8.1404442974415758e-01
3.6632593285366101e-03	8.1141408080296296e-01
3.8230844350010890e-03	8.0874757513549367e-01
3.9898825844214385e-03	8.0604446211705993e-01
4.1639580051453838e-03	8.0330428761418027e-01
4.3456281987627795e-03	8.0052659406266113e-01
4.5352245192066707e-03	7.9771092055235726e-01
4.7330927771200631e-03	7.9485680291894367e-01
4.9395938705907401e-03	7.9196377384305394e-01
5.1551044434045481e-03	7.8903136295714160e-01
5.3800175720177534e-03	7.8605909696045007e-01
5.6147434825014097e-03	7.8304649974248575e-01
5.8597102987655494e-03	7.7999309251540705e-01
6.1153648234276974e-03	7.7689839395576554e-01
6.3821733527501092e-03	7.7376192035604319e-01
6.6606225271320730e-03	7.7058318578646334e-01
6.9512202187085098e-03	7.6736170226755651e-01
7.2544964576738225e-03	7.6409697995400161e-01
7.5710043990204357e-03	7.6078852733026736e-01
7.9013213314555360e-03	7.5743585141861069e-01
8.2460497303358873e-03	7.5403845800001545e-01
8.6058183565414469e-03	7.5059585184866728e-01
8.9812834032919463e-03	7.4710753698059529e-01
9.3731296929981719e-03	7.4357301691713495e-01
9.7820719263309250e-03	7.3999179496389145e-01
1.0208855985785862e-02	7.3636337450590950e-01
1.0654260296121881e-02	7.3268725931979117e-01
1.1119097244154219e-02	7.2896295390352495e-01
1.1604214660492241e-02	7.2518996382482048e-01
1.2110497365924053e-02	7.2136779608878532e-01
1.2638868785268752e-02	7.1749595952579692e-01
1.3190292631639766e-02	7.1357396520046812e-01
1.3765774664191254e-02	7.0960132684263377e-01
1.4366364522553642e-02	7.0557756130132554e-01
1.4993157641303956e-02	7.0150218902273076e-01
1.5647297247963300e-02	6.9737473455317611e-01
1.6329976448165081e-02	6.9319472706821295e-01
1.7042440401797601e-02	6.8896170092891496e-01
1.7785988594090047e-02	6.8467519626654638e-01
1.8561977205784109e-02	6.8033475959679324e-01
1.9371821586714352e-02	6.7593994446479344e-01
2.0216998837308930e-02	6.7149031212224453e-01
2.1099050502719163e-02	6.6698543223790496e-01
2.2019585384491676e-02	6.6242488364285479e-01
2.2980282474911955e-02	6.5780825511191710e-01
2.3982894019370590e-02	6.5313514618268620e-01
2.5029248712338348e-02	6.4840516801365566e-01
2.6121255032779067e-02	6.4361794428297403e-01
2.7260904725083940e-02	6.3877311212940213e-01
2.8450276431876340e-02	6.3387032313708636e-01
2.9691539485312671e-02	6.2890924436580153e-01
3.0986957863795329e-02	6.2388955942835289e-01
3.2338894321313288e-02	6.1881096961686721e-01
3.3749814696942861e-02	6.1367319507973361e-01
3.5222292412368524e-02	6.0847597605098780e-01
3.6759013165626964e-02	6.0321907413395992e-01
3.8362779829635554e-02	5.9790227364103132e-01
4.0036517564439655e-02	5.9252538299136737e-01
4.1783279152503371e-02	5.8708823616850048e-01
4.3606250566774390e-02	5.8159069423965803e-01
4.5508756781679892e-02	5.7603264693871603e-01
4.7494267837650810e-02	5.7041401431466787e-01
4.9566405170236909e-02	5.6473474844747140e-01
5.1728948215356035e-02	5.5899483523311544e-01
5.3985841302725171e-02	5.5319429623971150e-01
5.6341200850046583e-02	5.4733319063636277e-01
5.8799322871069988e-02	5.4141161719650033e-01
6.1364690811226752e-02	5.3542971637729297e-01
6.4041983725125387e-02	5.2938767247664087e-01
6.6836084810825327e-02	5.2328571586914407e-01
6.9752090316454199e-02	5.1712412532228991e-01
7.2795318835413736e-02	5.1090323039394336e-01
7.5971321007128237e-02	5.0462341391202836e-01
7.9285889641028881e-02	4.9828511453706015e-01
8.2745070282239735e-02	4.9188882940793771e-01
8.6355172238235495e-02	4.8543511687110480e-01
9.0122780086585086e-02	4.7892459929285824e-01
9.4054765684767477e-02	4.7235796595420088e-01
9.8158300703967069e-02	4.6573597602721117e-01
1.0244086970970845e-01	4.5905946163142475e-01
1.0691028381318891e-01	4.5232933096818317e-01
1.1157469491820812e-01	4.4554657153031119e-01
1.1644261058967875e-01	4.3871225338382130e-01
1.2152290957084089e-01	4.3182753251760175e-01
1.2682485797747789e-01	4.2489365425623898e-01
1.3235812619867426e-01	4.1791195673022058e-01
